,episode,round,state,action,reward,done,model
10549,89,4,"[-0.00230541  1.4348924  -0.05273252  0.23815747 -0.00261362 -0.01784689
  0.          0.        ]",3.0,-2.39513387649946,False,Sarsa
10550,89,5,"[-0.00275068  1.4396445  -0.04132679  0.21119253 -0.00579233 -0.0635799
  0.          0.        ]",3.0,2.04960695313804,False,Sarsa
10551,89,6,"[-0.00310717  1.4438014  -0.03017058  0.18472065 -0.01120398 -0.10824282
  0.          0.        ]",3.0,1.8160417673893516,False,Sarsa
10552,89,7,"[-0.0033885   1.4473481  -0.02075125  0.1575603  -0.01850147 -0.14596328
  0.          0.        ]",2.0,1.7102464265388744,False,Sarsa
10553,89,8,"[-0.00381556  1.4512216  -0.03456391  0.17203023 -0.0265458  -0.16090128
  0.          0.        ]",3.0,-3.146596802514426,False,Sarsa
10554,89,9,"[-0.00416231  1.4545021  -0.02452515  0.14559363 -0.03659314 -0.20096588
  0.          0.        ]",3.0,1.4194445371454105,False,Sarsa
10555,89,10,"[-0.00441132  1.4571742  -0.01226023  0.11840162 -0.04909662 -0.25009248
  0.          0.        ]",1.0,1.3133865989534865,False,Sarsa
10556,89,11,"[-0.0047348   1.4592625  -0.02164251  0.09243167 -0.0596986  -0.21205902
  0.          0.        ]",3.0,1.111182379067203,False,Sarsa
10557,89,12,"[-0.00499363  1.4607439  -0.01354437  0.06530635 -0.07192468 -0.24454376
  0.          0.        ]",3.0,1.4227148732182695,False,Sarsa
10558,89,13,"[-0.00516825  1.4616308  -0.00301854  0.03865396 -0.08624399 -0.28641307
  0.          0.        ]",1.0,1.2417617763655369,False,Sarsa
10559,89,14,"[-0.00543118  1.461925   -0.01412551  0.01233645 -0.09832282 -0.24159822
  0.          0.        ]",1.0,0.734346376693993,False,Sarsa
10560,89,15,"[-0.00575504  1.4616354  -0.02182343 -0.01360049 -0.10883168 -0.21019617
  0.          0.        ]",1.0,-1.7480773917538375,False,Sarsa
10561,89,16,"[-0.00615683  1.4607494  -0.03158643 -0.04002767 -0.11737826 -0.1709471
  0.          0.        ]",1.0,-3.3237052980595636,False,Sarsa
10562,89,17,"[-0.00661983  1.4592835  -0.03930916 -0.0657087  -0.12433844 -0.13921604
  0.          0.        ]",1.0,-3.13761917715007,False,Sarsa
10563,89,18,"[-0.00716066  1.457244   -0.04912769 -0.09106621 -0.12928005 -0.09884078
  0.          0.        ]",0.0,-3.010813058228733,False,Sarsa
10564,89,19,"[-0.0077013   1.4546047  -0.04911459 -0.11773808 -0.1342214  -0.0988361
  0.          0.        ]",0.0,-2.6403773201077456,False,Sarsa
10565,89,20,"[-0.00824184  1.4513657  -0.04910111 -0.14440997 -0.13916162 -0.09881316
  0.          0.        ]",3.0,-2.66619300359298,False,Sarsa
10566,89,21,"[-0.00871973  1.4475132  -0.04124107 -0.17183807 -0.14569755 -0.13073057
  0.          0.        ]",1.0,-2.717478771709351,False,Sarsa
10567,89,22,"[-0.00925732  1.4430819  -0.04877642 -0.19744936 -0.15067638 -0.09958567
  0.          0.        ]",3.0,-2.751793225297773,False,Sarsa
10568,89,23,"[-0.00972939  1.4380381  -0.04057068 -0.22485319 -0.15731955 -0.1328753
  0.          0.        ]",1.0,-2.700185321060387,False,Sarsa
10569,89,24,"[-0.01028223  1.4324127  -0.05072562 -0.2505058  -0.16188774 -0.091372
  0.          0.        ]",1.0,-2.635283761853542,False,Sarsa
10570,89,25,"[-0.01092606  1.4261799  -0.06206754 -0.2772744  -0.16420674 -0.04637993
  0.          0.        ]",1.0,-2.493743323544861,False,Sarsa
10571,89,26,"[-0.01164303  1.4193563  -0.07122789 -0.30332166 -0.16467777 -0.00942057
  0.          0.        ]",1.0,-2.138955728363213,False,Sarsa
10572,89,27,"[-0.01242905  1.4119515  -0.07990503 -0.32895094 -0.16337028  0.02614953
  0.          0.        ]",3.0,-1.8538861040627796,False,Sarsa
10573,89,28,"[-0.01314869  1.4039377  -0.07159008 -0.35621616 -0.16374251 -0.0074447
  0.          0.        ]",1.0,-1.7487385666452429,False,Sarsa
10574,89,29,"[-0.01393604  1.3953335  -0.08006791 -0.38226107 -0.16240144  0.02682161
  0.          0.        ]",1.0,-1.7580381668187488,False,Sarsa
10575,89,30,"[-0.01479425  1.3861425  -0.08896452 -0.40815106 -0.15925473  0.06293417
  0.          0.        ]",1.0,-1.5149434863236582,False,Sarsa
10576,89,31,"[-0.01574602  1.3763803  -0.10074673 -0.43328324 -0.15368626  0.11136955
  0.          0.        ]",0.0,-1.2088060008701393,False,Sarsa
10577,89,32,"[-0.01669769  1.3660188  -0.10074733 -0.45995247 -0.1481178   0.11136951
  0.          0.        ]",3.0,-1.009705539273682,False,Sarsa
10578,89,33,"[-0.01755619  1.355039   -0.08905019 -0.48767155 -0.14492483  0.06385894
  0.          0.        ]",1.0,-1.101727599953249,False,Sarsa
10579,89,34,"[-0.01848087  1.3434753  -0.09737282 -0.5134765  -0.14003557  0.09778526
  0.          0.        ]",1.0,-1.0752702571163002,False,Sarsa
10580,89,35,"[-0.01949015  1.3313383  -0.10802641 -0.5387691  -0.13296108  0.14149019
  0.          0.        ]",3.0,-0.7968857282901343,False,Sarsa
10581,89,36,"[-0.02043409  1.3185898  -0.09984399 -0.56612855 -0.12754543  0.10831269
  0.          0.        ]",3.0,-0.7524685461343938,False,Sarsa
10582,89,37,"[-0.02131424  1.3052386  -0.09185098 -0.59306586 -0.12373042  0.07630034
  0.          0.        ]",1.0,-0.8420321792003438,False,Sarsa
10583,89,38,"[-0.0222702   1.2912983  -0.10135385 -0.6191017  -0.11799747  0.11465891
  0.          0.        ]",3.0,-0.7851574815600475,False,Sarsa
10584,89,39,"[-0.02315397  1.27675    -0.0923128  -0.6462838  -0.1140854   0.07824112
  0.          0.        ]",3.0,-0.7357600155690693,False,Sarsa
10585,89,40,"[-0.023944    1.2615966  -0.08057234 -0.67336935 -0.11252716  0.03116452
  0.          0.        ]",3.0,-0.8934985936711815,False,Sarsa
10586,89,41,"[-2.46717446e-02  1.24583793e+00 -7.27545172e-02 -7.00383425e-01
 -1.12539366e-01 -2.44065071e-04  0.00000000e+00  0.00000000e+00]",1.0,-1.0550045422013727,False,Sarsa
10587,89,42,"[-0.0254919   1.2295004  -0.08438219 -0.7259293  -0.11019007  0.04698602
  0.          0.        ]",3.0,-0.8298304082979928,False,Sarsa
10588,89,43,"[-0.0262413   1.2125487  -0.07549246 -0.75337297 -0.10964259  0.01094979
  0.          0.        ]",1.0,-0.914922338450366,False,Sarsa
10589,89,44,"[-0.02707424  1.1950144  -0.08598995 -0.77910656 -0.10696682  0.05351526
  0.          0.        ]",1.0,-0.6804294308822694,False,Sarsa
10590,89,45,"[-0.02798471  1.1769042  -0.09574643 -0.80456525 -0.10229947  0.09334661
  0.          0.        ]",1.0,-0.39532640894384374,False,Sarsa
10591,89,46,"[-0.02899179  1.1582195  -0.10789838 -0.8299588  -0.09516203  0.14274903
  0.          0.        ]",3.0,-0.12086404697734451,False,Sarsa
10592,89,47,"[-0.02990923  1.1389288  -0.09667036 -0.8570611  -0.09027857  0.09766909
  0.          0.        ]",3.0,-0.17083326582587574,False,Sarsa
10593,89,48,"[-0.03073654  1.1190184  -0.08534059 -0.88474935 -0.08768969  0.05177755
  0.          0.        ]",1.0,-0.41902065649037357,False,Sarsa
10594,89,49,"[-0.03165274  1.0985112  -0.09648231 -0.91115606 -0.08286955  0.09640269
  0.          0.        ]",1.0,-0.24009186958477244,False,Sarsa
10595,89,50,"[-0.03265448  1.0774114  -0.10722362 -0.9373892  -0.07589215  0.13954797
  0.          0.        ]",2.0,0.048678993354515115,False,Sarsa
10596,89,51,"[-0.03369512  1.056821   -0.11067337 -0.91481787 -0.0693535   0.1307731
  0.          0.        ]",2.0,4.610041380504765,False,Sarsa
10597,89,52,"[-0.03453989  1.0363289  -0.09184667 -0.9104365  -0.06205991  0.1458718
  0.          0.        ]",0.0,3.1177752260615366,False,Sarsa
10598,89,53,"[-0.03538465  1.0152376  -0.09184712 -0.9371077  -0.05476635  0.14587128
  0.          0.        ]",2.0,0.1803546406625003,False,Sarsa
10599,89,54,"[-0.03600712  0.99479526 -0.07044996 -0.9082641  -0.04665704  0.16218588
  0.          0.        ]",2.0,5.612230085024646,False,Sarsa
10600,89,55,"[-0.0366808   0.974988   -0.07516265 -0.8801004  -0.03896246  0.15389171
  0.          0.        ]",2.0,5.21516492881521,False,Sarsa
10601,89,56,"[-0.03717337  0.95527214 -0.05781481 -0.876062   -0.03051362  0.16897699
  0.          0.        ]",2.0,3.046802761693198,False,Sarsa
10602,89,57,"[-0.03764439  0.9356136  -0.05569506 -0.8735569  -0.02202675  0.16973743
  0.          0.        ]",2.0,2.7748414381204727,False,Sarsa
10603,89,58,"[-0.0381012   0.9161851  -0.05429436 -0.86338454 -0.01353101  0.16991472
  0.          0.        ]",2.0,3.512984661014383,False,Sarsa
10604,89,59,"[-0.03840885  0.89678663 -0.04004344 -0.8621038  -0.00437121  0.18319584
  0.          0.        ]",2.0,2.758474725630646,False,Sarsa
10605,89,60,"[-0.03884964  0.87771094 -0.05271858 -0.8478091   0.00416034  0.1706312
  0.          0.        ]",2.0,2.9836095673651473,False,Sarsa
10606,89,61,"[-0.03917398  0.8594849  -0.04163371 -0.81009614  0.0132494   0.18178089
  0.          0.        ]",2.0,4.4385307718697335,False,Sarsa
10607,89,62,"[-0.03968134  0.84198105 -0.05914388 -0.7780472   0.02154523  0.16591682
  0.          0.        ]",2.0,3.7039229937570726,False,Sarsa
10608,89,63,"[-0.04024668  0.8249611  -0.06473495 -0.75658196  0.02964526  0.16200055
  0.          0.        ]",2.0,2.681883783200772,False,Sarsa
10609,89,64,"[-0.0407692   0.8083257  -0.0607354  -0.7395466   0.03803361  0.16776708
  0.          0.        ]",3.0,2.251073128428925,False,Sarsa
10610,89,65,"[-0.04122534  0.79110074 -0.05241056 -0.7657354   0.04474904  0.13430849
  0.          0.        ]",3.0,-1.5326988157331403,False,Sarsa
10611,89,66,"[-0.0415884   0.77329147 -0.04072085 -0.79166424  0.04911321  0.0872836
  0.          0.        ]",0.0,-1.2082922733057717,False,Sarsa
10612,89,67,"[-0.04195147  0.75488234 -0.04072074 -0.8183326   0.05347739  0.08728348
  0.          0.        ]",3.0,-1.263662757204088,False,Sarsa
10613,89,68,"[-0.04223852  0.7358834  -0.03118722 -0.84448296  0.05592459  0.04894423
  0.          0.        ]",0.0,-0.9508200089208276,False,Sarsa
10614,89,69,"[-0.04252567  0.7162847  -0.03118718 -0.87115     0.0583718   0.04894421
  0.          0.        ]",0.0,-0.9548006778987315,False,Sarsa
10615,89,70,"[-0.04281273  0.69608605 -0.03118714 -0.89781725  0.060819    0.04894419
  0.          0.        ]",0.0,-0.8953257169034998,False,Sarsa
10616,89,71,"[-0.04309988  0.6752874  -0.0311871  -0.9244843   0.0632662   0.04894415
  0.          0.        ]",2.0,-0.8358699399662157,False,Sarsa
10617,89,72,"[-0.04335508  0.6546271  -0.02828514 -0.9183594   0.0660049   0.05477419
  0.          0.        ]",2.0,2.1076861481190123,False,Sarsa
10618,89,73,"[-0.0436842   0.633895   -0.03544996 -0.9215406   0.06850938  0.05009
  0.          0.        ]",2.0,1.1730916712314865,False,Sarsa
10619,89,74,"[-0.04424677  0.61390156 -0.05798375 -0.888671    0.07021953  0.0342028
  0.          0.        ]",2.0,4.685583274056012,False,Sarsa
10620,89,75,"[-0.04470186  0.5948232  -0.0480709  -0.8480514   0.07275334  0.05067609
  0.          0.        ]",0.0,5.460754045424676,False,Sarsa
10621,89,76,"[-0.04515705  0.5751449  -0.04807084 -0.8747186   0.07528715  0.05067609
  0.          0.        ]",0.0,-0.9573856499132773,False,Sarsa
10622,89,77,"[-0.04561224  0.5548667  -0.04807079 -0.9013857   0.07782096  0.05067594
  0.          0.        ]",2.0,-0.8985332908019075,False,Sarsa
10623,89,78,"[-0.04598007  0.53518194 -0.04004818 -0.87505     0.08104293  0.06443956
  0.          0.        ]",2.0,4.006341865681418,False,Sarsa
10624,89,79,"[-0.04659281  0.51615036 -0.06369572 -0.84598386  0.08344943  0.04813006
  0.          0.        ]",2.0,4.1085564110764325,False,Sarsa
10625,89,80,"[-0.04736109  0.49743763 -0.07877419 -0.8317846   0.08537462  0.03850398
  0.          0.        ]",2.0,2.650862947629247,False,Sarsa
10626,89,81,"[-0.0483283   0.4791851  -0.09801804 -0.8113003   0.08666195  0.02574664
  0.          0.        ]",2.0,3.2090391613918543,False,Sarsa
10627,89,82,"[-0.04940691  0.4616594  -0.10900287 -0.77898616  0.08778981  0.02255727
  0.          0.        ]",2.0,4.381686820027039,False,Sarsa
10628,89,83,"[-0.05052099  0.44409594 -0.11252906 -0.78066427  0.08890672  0.02233803
  0.          0.        ]",1.0,1.106107865226886,False,Sarsa
10629,89,84,"[-0.05170174  0.42592543 -0.12090013 -0.80774593  0.09170734  0.05601255
  0.          0.        ]",1.0,-1.3203084208644202,False,Sarsa
10630,89,85,"[-0.05295868  0.40714553 -0.13046047 -0.8349626   0.09643354  0.09452421
  0.          0.        ]",2.0,-1.489905681666072,False,Sarsa
10631,89,86,"[-0.05424309  0.38857743 -0.13332208 -0.8255701   0.10127429  0.09681489
  0.          0.        ]",1.0,1.9216624853035114,False,Sarsa
10632,89,87,"[-0.055618    0.3694027  -0.1446652  -0.8527108   0.10839304  0.14237523
  0.          0.        ]",2.0,-1.7269037850771543,False,Sarsa
10633,89,88,"[-0.05715141  0.3509208  -0.16021034 -0.8219322   0.11521421  0.13642329
  0.          0.        ]",2.0,3.569535437558767,False,Sarsa
10634,89,89,"[-0.0588151   0.33332285 -0.17315876 -0.78267103  0.12196287  0.13497321
  0.          0.        ]",2.0,4.312707968856,False,Sarsa
10635,89,90,"[-0.0606369   0.3160967  -0.18860196 -0.7661429   0.12835012  0.1277454
  0.          0.        ]",2.0,1.980612974633371,False,Sarsa
10636,89,91,"[-0.06239738  0.29925078 -0.1831323  -0.74933505  0.13540582  0.14111367
  0.          0.        ]",2.0,2.374456338861049,False,Sarsa
10637,89,92,"[-0.06443882  0.28333068 -0.21057336 -0.7081582   0.14180861  0.12805596
  0.          0.        ]",2.0,3.8304144945723637,False,Sarsa
10638,89,93,"[-0.0665267   0.26733235 -0.21521635 -0.71166265  0.14822665  0.12836066
  0.          0.        ]",2.0,0.0971813569876872,False,Sarsa
10639,89,94,"[-0.06870403  0.2522074  -0.22442651 -0.6728998   0.15490605  0.13358797
  0.          0.        ]",3.0,3.856284302750706,False,Sarsa
10640,89,95,"[-0.07078543  0.23650612 -0.2123512  -0.6982802   0.15912108  0.0843005
  0.          0.        ]",3.0,-1.0505388563499867,False,Sarsa
10641,89,96,"[-0.07279138  0.22023477 -0.20283489 -0.7234132   0.16136238  0.04482637
  0.          0.        ]",3.0,-0.9078202625726124,False,Sarsa
10642,89,97,"[-0.07470608  0.20339464 -0.19133244 -0.7484373   0.16123022 -0.00264307
  0.          0.        ]",3.0,-0.6091094931042409,False,Sarsa
10643,89,98,"[-0.07653046  0.18596978 -0.18001112 -0.77417815  0.15880415 -0.04852165
  0.          0.        ]",3.0,-0.4618741026184512,False,Sarsa
10644,89,99,"[-0.07826395  0.16797568 -0.16854776 -0.79923403  0.15401487 -0.0957857
  0.          0.        ]",1.0,-0.17052774380037647,False,Sarsa
10645,89,100,"[-0.08008242  0.14936987 -0.17921638 -0.8266553   0.15138048 -0.05268782
  0.          0.        ]",1.0,-1.0881484323769104,False,Sarsa
10646,89,101,"[-0.08198319  0.13013464 -0.18958092 -0.8548485   0.15088513 -0.00990691
  0.          0.        ]",1.0,-1.3886334110299419,False,Sarsa
10647,89,102,"[-0.08396091  0.11027499 -0.19926599 -0.88280445  0.15238068  0.0299105
  0.          0.        ]",2.0,-1.5985934423180612,False,Sarsa
10648,89,103,"[-0.08617286  0.09104584 -0.22219865 -0.8547326   0.15338102  0.0200065
  0.          0.        ]",1.0,3.1111925884515133,False,Sarsa
10649,89,104,"[-0.08847008  0.07119056 -0.23292652 -0.8827921   0.15658504  0.06408029
  0.          0.        ]",3.0,-2.156252993205696,False,Sarsa
10650,89,105,"[-0.09068718  0.05075005 -0.22287413 -0.9085878   0.15774927  0.02328447
  0.          0.        ]",3.0,-1.434921015838596,False,Sarsa
10651,89,106,"[-0.09281607  0.02973855 -0.2117599  -0.933728    0.15662462 -0.02249328
  0.          0.        ]",0.0,-1.4633050445996776,False,Sarsa
10652,89,107,"[-0.09494495  0.00812703 -0.2117599  -0.9603947   0.15549995 -0.02249328
  0.          1.        ]",1.0,7.72724020255049,False,Sarsa
10653,89,108,"[-0.09708472 -0.01313119 -0.19658025 -0.943292    0.13875861 -0.33409747
  0.          1.        ]",1.0,3.367029839039874,False,Sarsa
10654,89,109,"[-0.09954004 -0.03473581 -0.21883646 -0.9579449   0.11218187 -0.5315567
  1.          1.        ]",1.0,9.975358177929452,False,Sarsa
10655,89,110,"[-1.0205307e-01 -4.2837728e-02 -7.6851107e-02  2.6399297e-08
  4.1149085e-04  7.4351284e-08  1.0000000e+00  1.0000000e+00]",,-100.0,True,Sarsa
10656,90,0,"[-0.00699015  1.3984557  -0.70804465 -0.5539904   0.00810663  0.16038243
  0.          0.        ]",3.0,,False,Sarsa
10657,90,1,"[-0.01390629  1.3854159  -0.6977323  -0.5795911   0.01415529  0.12098537
  0.          0.        ]",3.0,-0.14027384582780542,False,Sarsa
10658,90,2,"[-0.02073164  1.3717824  -0.6863216  -0.60597706  0.01790689  0.075039
  0.          0.        ]",3.0,0.09966535259650414,False,Sarsa
10659,90,3,"[-0.0274828   1.357543   -0.6770355  -0.6328901   0.01979643  0.03779437
  0.          0.        ]",3.0,0.07027827607967765,False,Sarsa
10660,90,4,"[-0.03417425  1.3427014  -0.6695405  -0.65962625  0.020183    0.00773239
  0.          0.        ]",3.0,0.08924900125731597,False,Sarsa
10661,90,5,"[-0.04077816  1.3272544  -0.65854776 -0.6865108   0.0183674  -0.03631542
  0.          0.        ]",0.0,0.535452638792351,False,Sarsa
10662,90,6,"[-0.04738197  1.3112074  -0.6585414  -0.7131789   0.01655272 -0.03629703
  0.          0.        ]",3.0,-0.17841034686662738,False,Sarsa
10663,90,7,"[-0.05388937  1.2945741  -0.64646006 -0.7392207   0.01231297 -0.08480297
  0.          0.        ]",3.0,0.9012321006214006,False,Sarsa
10664,90,8,"[-0.06033001  1.2773409  -0.6380851  -0.76588273  0.00639883 -0.11829338
  0.          0.        ]",0.0,0.7702229177358231,False,Sarsa
10665,90,9,"[-6.6770457e-02  1.2595081e+00 -6.3806677e-01 -7.9255331e-01
  4.8583923e-04 -1.1827085e-01  0.0000000e+00  0.0000000e+00]",0.0,0.2778456513265155,False,Sarsa
10666,90,10,"[-0.07321072  1.2410758  -0.63804924 -0.81922394 -0.00542661 -0.11825969
  0.          0.        ]",0.0,-0.7795785353789313,False,Sarsa
10667,90,11,"[-0.07965078  1.2220439  -0.638032   -0.8458947  -0.01133816 -0.11824179
  0.          0.        ]",3.0,-0.847339623293152,False,Sarsa
10668,90,12,"[-0.08601751  1.2024152  -0.62882197 -0.87245816 -0.01909088 -0.15506855
  0.          0.        ]",0.0,-0.4818516528265764,False,Sarsa
10669,90,13,"[-0.09238386  1.1821876  -0.62879854 -0.89913124 -0.0268416  -0.15502864
  0.          0.        ]",0.0,-0.9790359197914142,False,Sarsa
10670,90,14,"[-0.09875002  1.1613606  -0.62877566 -0.9258044  -0.03459149 -0.15501225
  0.          0.        ]",0.0,-0.9459260931351139,False,Sarsa
10671,90,15,"[-0.10511589  1.1399344  -0.6287534  -0.95247763 -0.0423402  -0.15498862
  0.          0.        ]",0.0,-0.9119477285695723,False,Sarsa
10672,90,16,"[-0.11148157  1.117909   -0.6287312  -0.9791511  -0.05008775 -0.15496479
  0.          0.        ]",3.0,-0.8772254040675023,False,Sarsa
10673,90,17,"[-0.11775599  1.0952675  -0.6173082  -1.0066521  -0.06013158 -0.20089476
  0.          0.        ]",2.0,-0.5692028135968303,False,Sarsa
10674,90,18,"[-0.12401371  1.0729127  -0.6155443  -0.99398994 -0.07026265 -0.20263974
  0.          0.        ]",3.0,2.0097587699128896,False,Sarsa
10675,90,19,"[-0.13019828  1.0499504  -0.60639447 -1.0211535  -0.08222852 -0.23933892
  0.          0.        ]",0.0,-0.8683923380408192,False,Sarsa
10676,90,20,"[-0.13638239  1.02639    -0.60636    -1.0478314  -0.09419182 -0.23928753
  0.          0.        ]",0.0,-1.2380215664144316,False,Sarsa
10677,90,21,"[-0.14256601  1.0022315  -0.6063278  -1.0745108  -0.10615363 -0.23925765
  0.          0.        ]",0.0,-1.2019352341477259,False,Sarsa
10678,90,22,"[-0.14874926  0.9774748  -0.6062956  -1.101193   -0.11811358 -0.23922038
  0.          0.        ]",1.0,-1.1658106482828714,False,Sarsa
10679,90,23,"[-0.15502033  0.9521274  -0.6173395  -1.1273522  -0.12784518 -0.19464946
  0.          0.        ]",2.0,-1.4213656952950646,False,Sarsa
10680,90,24,"[-0.16115245  0.92692995 -0.6037956  -1.1207122  -0.13723464 -0.18780592
  0.          0.        ]",2.0,2.374045647158437,False,Sarsa
10681,90,25,"[-0.16718788  0.90222704 -0.5941038  -1.0988104  -0.1466431  -0.18816915
  0.          0.        ]",2.0,3.471603126004948,False,Sarsa
10682,90,26,"[-0.1731042   0.87821174 -0.5821741  -1.0683051  -0.1560879  -0.188896
  0.          0.        ]",2.0,4.25339676216795,False,Sarsa
10683,90,27,"[-0.17906408  0.85454535 -0.58588666 -1.0529317  -0.16618711 -0.20198417
  0.          0.        ]",2.0,2.0581390403375623,False,Sarsa
10684,90,28,"[-0.18473521  0.8313538  -0.55780697 -1.031809   -0.1755187  -0.18663183
  0.          0.        ]",2.0,4.116568301071436,False,Sarsa
10685,90,29,"[-0.19035845  0.80904394 -0.55244315 -0.992747   -0.18543056 -0.19823691
  0.          0.        ]",1.0,4.4411213342934674,False,Sarsa
10686,90,30,"[-0.19605914  0.7861512  -0.5621764  -1.0184586  -0.19335993 -0.1585871
  0.          0.        ]",2.0,-1.4529634199189434,False,Sarsa
10687,90,31,"[-0.20149574  0.76344097 -0.5365144  -1.0103002  -0.20055488 -0.143899
  0.          0.        ]",2.0,2.9845184581871367,False,Sarsa
10688,90,32,"[-0.20670557  0.7410027  -0.5143324  -0.9981752  -0.20725815 -0.13406539
  0.          0.        ]",1.0,3.161355409331219,False,Sarsa
10689,90,33,"[-0.21197757  0.7179877  -0.52218115 -1.0235952  -0.21232617 -0.10136005
  0.          0.        ]",3.0,-1.0901884853387276,False,Sarsa
10690,90,34,"[-0.2171752   0.694357   -0.5128619  -1.0512646  -0.21929826 -0.13944165
  0.          0.        ]",2.0,-0.6772812448433558,False,Sarsa
10691,90,35,"[-0.22199221  0.6716007  -0.47552428 -1.0123193  -0.22554202 -0.12487489
  0.          0.        ]",3.0,6.219705201003035,False,Sarsa
10692,90,36,"[-0.22674188  0.64821595 -0.46704945 -1.0405556  -0.23357263 -0.16061227
  0.          0.        ]",2.0,-0.9843795433576179,False,Sarsa
10693,90,37,"[-0.23123746  0.62534165 -0.441996   -1.0178552  -0.24125308 -0.15360887
  0.          0.        ]",3.0,4.02085557644632,False,Sarsa
10694,90,38,"[-0.23565927  0.60184604 -0.4327466  -1.0458302  -0.2508501  -0.19194067
  0.          0.        ]",3.0,-1.165657252973374,False,Sarsa
10695,90,39,"[-0.24001312  0.57772976 -0.42424598 -1.0737814  -0.26221642 -0.22732604
  0.          0.        ]",2.0,-1.3655650485564184,False,Sarsa
10696,90,40,"[-0.24427819  0.5537357  -0.4152245  -1.0684602  -0.27376395 -0.23095088
  0.          0.        ]",2.0,1.40771714256216,False,Sarsa
10697,90,41,"[-0.24811415  0.53051907 -0.37308794 -1.0338575  -0.2845497  -0.21571442
  0.          0.        ]",2.0,5.29564343844815,False,Sarsa
10698,90,42,"[-0.25178656  0.5076508  -0.3566736  -1.0184675  -0.29543102 -0.21762589
  0.          0.        ]",2.0,2.5127762598932977,False,Sarsa
10699,90,43,"[-0.25526792  0.48500893 -0.33770293 -1.0084563  -0.30620953 -0.21557021
  0.          0.        ]",2.0,2.041882342424782,False,Sarsa
10700,90,44,"[-0.25862655  0.4629555  -0.32492357 -0.9825023  -0.31755224 -0.2268543
  0.          0.        ]",0.0,3.2104527382619326,False,Sarsa
10701,90,45,"[-0.26198483  0.44030365 -0.32492846 -1.0091792  -0.32889485 -0.22685225
  0.          0.        ]",2.0,-1.8758227086238435,False,Sarsa
10702,90,46,"[-0.265132    0.41843665 -0.30342948 -0.97448236 -0.34069383 -0.23598011
  0.          0.        ]",0.0,4.1757916812585,False,Sarsa
10703,90,47,"[-0.26827884  0.3959713  -0.3034352  -1.00116    -0.35249272 -0.23597786
  0.          0.        ]",2.0,-2.023514119427375,False,Sarsa
10704,90,48,"[-0.2711625   0.374043   -0.2771076  -0.9774014  -0.3643606  -0.23735759
  0.          0.        ]",1.0,3.1643972244522276,False,Sarsa
10705,90,49,"[-0.27411944  0.351563   -0.28645957 -1.0014876  -0.37413058 -0.19539927
  0.          0.        ]",2.0,-1.960436891486579,False,Sarsa
10706,90,50,"[-0.27679792  0.32976452 -0.25841993 -0.97132516 -0.38414675 -0.20032378
  0.          0.        ]",0.0,3.8784948468405505,False,Sarsa
10707,90,51,"[-0.27947608  0.30736715 -0.25842458 -0.9979997  -0.39416286 -0.20032239
  0.          0.        ]",1.0,-2.0710568766079405,False,Sarsa
10708,90,52,"[-0.28222662  0.28440872 -0.26758176 -1.0224662  -0.40216643 -0.16007105
  0.          0.        ]",2.0,-1.9533344437296012,False,Sarsa
10709,90,53,"[-0.2846489   0.26217964 -0.23458605 -0.99015003 -0.4103781  -0.16423346
  0.          0.        ]",1.0,4.181066438463017,False,Sarsa
10710,90,54,"[-0.28713742  0.23939683 -0.24301776 -1.0142745  -0.41665795 -0.12559694
  0.          0.        ]",2.0,-1.8852464267370113,False,Sarsa
10711,90,55,"[-0.28926826  0.21696848 -0.20757122 -0.99845487 -0.42261726 -0.11918651
  0.          0.        ]",1.0,2.6466847223825996,False,Sarsa
10712,90,56,"[-0.29147404  0.19397916 -0.21699917 -1.0228268  -0.42649928 -0.0776407
  0.          0.        ]",2.0,-1.8497203093994006,False,Sarsa
10713,90,57,"[-0.2934962   0.1708751  -0.19877322 -1.0278918  -0.43022698 -0.07455427
  0.          0.        ]",2.0,0.24363716106342964,False,Sarsa
10714,90,58,"[-0.29509568  0.14811231 -0.15704098 -1.0125754  -0.43338954 -0.06325126
  0.          0.        ]",2.0,2.552651299066196,False,Sarsa
10715,90,59,"[-0.2962551   0.12593058 -0.11332908 -0.9866631  -0.43623534 -0.05691563
  0.          0.        ]",1.0,3.395516124296006,False,Sarsa
10716,90,60,"[-0.2974864   0.10319224 -0.12239333 -1.0108215  -0.43703565 -0.01600611
  0.          0.        ]",2.0,-1.9120898529635884,False,Sarsa
10717,90,61,"[-0.29841837  0.08067149 -0.09263194 -1.0010961  -0.4376494  -0.01227488
  0.          0.        ]",2.0,1.4963724526879616,False,Sarsa
10718,90,62,"[-0.29910946  0.05833026 -0.06853785 -0.99312574 -0.43827334 -0.01247903
  1.          1.        ]",1.0,21.06469539048238,False,Sarsa
10719,90,63,"[-0.299749    0.03670014 -0.06614546 -0.96138597 -0.43785655  0.00642936
  1.          1.        ]",1.0,3.4702526965897404,False,Sarsa
10720,90,64,"[-2.9684225e-01  2.9983459e-02  3.7399787e-01 -1.1582298e-01
 -4.3439937e-01 -1.3056388e-08  1.0000000e+00  1.0000000e+00]",,-100.0,True,Sarsa
10721,91,0,"[ 0.00430079  1.4070957   0.43560892 -0.16998598 -0.00497676 -0.09867185
  0.          0.        ]",0.0,,False,Sarsa
